CustomerID,CustomerName,City,Segment,SignupDate,PreferredChannel
2545,Cliente 02545,Sevilla,Básico,2020-05-25,Tienda
2546,Cliente 02546,Pamplona,Básico,2019-03-10,Tienda
2547,Cliente 02547,Valencia,Básico,2024-06-18,Mixto
2548,Cliente 02548,Córdoba,Premium,2019-01-14,Mixto
2549,Cliente 02549,Valladolid,Básico,2023-03-04,Online
2550,Cliente 02550,Valladolid,Básico,2021-10-18,Tienda
2551,Cliente 02551,Sevilla,Básico,2019-08-31,Tienda
2552,Cliente 02552,Zaragoza,Básico,2025-03-10,Online
2553,Cliente 02553,Valladolid,Premium,2024-03-11,Mixto
2554,Cliente 02554,Zaragoza,Básico,2024-09-26,Tienda
2555,Cliente 02555,Córdoba,Básico,2025-07-22,Online
2556,Cliente 02556,Madrid,Básico,2025-05-20,Mixto
2557,Cliente 02557,Barcelona,Plus,2023-11-26,Mixto
2558,Cliente 02558,Vigo,Básico,2022-09-26,Online
2559,Cliente 02559,Alicante,Plus,2023-11-17,Mixto
2560,Cliente 02560,Madrid,Básico,2022-02-20,Online
2561,Cliente 02561,Santander,Básico,2021-09-13,Online
2562,Cliente 02562,Madrid,Premium,2022-04-08,Online
2563,Cliente 02563,Pamplona,Básico,2019-04-29,Mixto
2564,Cliente 02564,Vigo,Básico,2024-12-06,Online
2565,Cliente 02565,Pamplona,Plus,2025-05-13,Online
2566,Cliente 02566,Pamplona,Básico,2021-12-09,Tienda
2567,Cliente 02567,Zaragoza,Básico,2022-06-22,Tienda
2568,Cliente 02568,Vigo,Plus,2024-11-19,Online
2569,Cliente 02569,Sevilla,Básico,2022-03-09,Online
2570,Cliente 02570,Palma,Básico,2023-10-25,Mixto
2571,Cliente 02571,Bilbao,Básico,2022-08-09,Tienda
2572,Cliente 02572,Palma,Plus,2020-11-24,Mixto
2573,Cliente 02573,Granada,Básico,2024-07-22,Online
2574,Cliente 02574,Murcia,Básico,2020-05-07,Tienda
2575,Cliente 02575,Barcelona,Plus,2020-07-27,Mixto
2576,Cliente 02576,Zaragoza,Plus,2023-11-03,Online
2577,Cliente 02577,Gijón,Premium,2023-12-20,Online
2578,Cliente 02578,Las Palmas,Básico,2025-09-05,Tienda
2579,Cliente 02579,Valladolid,Básico,2023-12-22,Online
2580,Cliente 02580,Murcia,Básico,2019-03-05,Online
2581,Cliente 02581,Zaragoza,Plus,2024-12-11,Mixto
2582,Cliente 02582,Valladolid,Básico,2021-11-23,Tienda
2583,Cliente 02583,Alicante,Plus,2019-01-23,Tienda
2584,Cliente 02584,Santander,Básico,2023-01-20,Online
2585,Cliente 02585,Alicante,Plus,2020-03-11,Tienda
2586,Cliente 02586,Pamplona,Plus,2021-11-29,Tienda
2587,Cliente 02587,Gijón,Básico,2022-04-18,Mixto
2588,Cliente 02588,Barcelona,Premium,2019-07-09,Tienda
2589,Cliente 02589,Murcia,Premium,2024-12-13,Mixto
2590,Cliente 02590,Málaga,Básico,2022-07-28,Online
2591,Cliente 02591,Madrid,Básico,2025-10-02,Tienda
2592,Cliente 02592,Sevilla,Plus,2022-04-03,Mixto
2593,Cliente 02593,Vigo,Básico,2023-03-01,Tienda
2594,Cliente 02594,Málaga,Básico,2024-09-07,Tienda
2595,Cliente 02595,Valencia,Básico,2020-06-26,Mixto
2596,Cliente 02596,Zaragoza,Premium,2025-05-12,Mixto
2597,Cliente 02597,Bilbao,Básico,2020-04-16,Online
2598,Cliente 02598,Sevilla,Plus,2025-12-20,Online
2599,Cliente 02599,Barcelona,Básico,2023-06-23,Tienda
2600,Cliente 02600,Vigo,Básico,2022-08-18,Mixto
2601,Cliente 02601,Gijón,Premium,2020-06-20,Tienda
2602,Cliente 02602,Palma,Básico,2022-12-25,Online
2603,Cliente 02603,Alicante,Básico,2022-11-14,Tienda
2604,Cliente 02604,Santander,Básico,2025-11-19,Online
2605,Cliente 02605,Granada,Plus,2024-11-03,Online
2606,Cliente 02606,Madrid,Básico,2022-05-19,Online
2607,Cliente 02607,Pamplona,Básico,2021-09-23,Online
2608,Cliente 02608,Barcelona,Básico,2021-09-16,Tienda
2609,Cliente 02609,Madrid,Básico,2021-08-25,Online
2610,Cliente 02610,Murcia,Básico,2019-02-04,Online
2611,Cliente 02611,Vigo,Básico,2019-04-03,Tienda
2612,Cliente 02612,Barcelona,Básico,2020-10-11,Online
2613,Cliente 02613,Zaragoza,Básico,2021-11-17,Tienda
2614,Cliente 02614,Bilbao,Plus,2023-11-20,Online
2615,Cliente 02615,Murcia,Plus,2021-07-10,Online
2616,Cliente 02616,Pamplona,Básico,2024-04-07,Tienda
2617,Cliente 02617,Zaragoza,Básico,2020-02-09,Online
2618,Cliente 02618,Sevilla,Básico,2022-04-23,Online
2619,Cliente 02619,Valencia,Premium,2019-09-28,Online
2620,Cliente 02620,Sevilla,Básico,2022-09-20,Online
2621,Cliente 02621,Valencia,Básico,2019-08-31,Online
2622,Cliente 02622,Valladolid,Básico,2025-08-03,Online
2623,Cliente 02623,Murcia,Básico,2023-08-12,Online
2624,Cliente 02624,Palma,Básico,2020-09-19,Online
2625,Cliente 02625,Gijón,Básico,2023-04-15,Mixto
2626,Cliente 02626,Valladolid,Plus,2021-06-13,Online
2627,Cliente 02627,Valencia,Plus,2022-08-18,Online
2628,Cliente 02628,Málaga,Plus,2020-03-03,Tienda
2629,Cliente 02629,Zaragoza,Plus,2022-07-02,Online
2630,Cliente 02630,Gijón,Básico,2020-01-27,Mixto
2631,Cliente 02631,Zaragoza,Premium,2023-02-01,Online
2632,Cliente 02632,Valencia,Plus,2022-07-03,Tienda
2633,Cliente 02633,Vigo,Plus,2021-01-20,Mixto
2634,Cliente 02634,Murcia,Plus,2019-06-03,Online
2635,Cliente 02635,Barcelona,Básico,2021-12-18,Online
2636,Cliente 02636,Córdoba,Básico,2025-06-24,Tienda
2637,Cliente 02637,Sevilla,Básico,2023-12-15,Mixto
2638,Cliente 02638,Granada,Básico,2019-05-29,Tienda
2639,Cliente 02639,Gijón,Básico,2025-07-25,Tienda
2640,Cliente 02640,Málaga,Básico,2021-12-18,Online
2641,Cliente 02641,Valladolid,Básico,2023-01-11,Tienda
2642,Cliente 02642,Valladolid,Premium,2019-01-02,Online
2643,Cliente 02643,Alicante,Plus,2021-03-03,Tienda
2644,Cliente 02644,Barcelona,Plus,2024-07-02,Online
2645,Cliente 02645,Zaragoza,Básico,2021-04-25,Tienda
2646,Cliente 02646,Sevilla,Plus,2020-02-29,Online
2647,Cliente 02647,Córdoba,Premium,2019-08-20,Tienda
2648,Cliente 02648,Barcelona,Plus,2025-06-22,Tienda
2649,Cliente 02649,Las Palmas,Plus,2024-09-08,Mixto
2650,Cliente 02650,Vigo,Básico,2019-04-23,Mixto
2651,Cliente 02651,Pamplona,Básico,2024-09-28,Tienda
2652,Cliente 02652,Zaragoza,Plus,2021-07-08,Tienda
2653,Cliente 02653,Madrid,Premium,2023-08-06,Online
2654,Cliente 02654,Vigo,Básico,2020-10-21,Mixto
2655,Cliente 02655,Madrid,Básico,2020-09-30,Tienda
2656,Cliente 02656,Barcelona,Básico,2024-01-01,Tienda
2657,Cliente 02657,Pamplona,Básico,2020-06-01,Tienda
2658,Cliente 02658,Granada,Premium,2021-07-03,Mixto
2659,Cliente 02659,Córdoba,Plus,2020-01-20,Mixto
2660,Cliente 02660,Granada,Básico,2024-10-18,Mixto
2661,Cliente 02661,Barcelona,Básico,2023-09-19,Tienda
2662,Cliente 02662,Barcelona,Básico,2025-01-12,Tienda
2663,Cliente 02663,Zaragoza,Básico,2022-09-01,Mixto
2664,Cliente 02664,Madrid,Básico,2020-03-24,Tienda
2665,Cliente 02665,Granada,Plus,2020-12-15,Tienda
2666,Cliente 02666,Barcelona,Plus,2021-06-22,Tienda
2667,Cliente 02667,Las Palmas,Básico,2025-08-04,Tienda
2668,Cliente 02668,Granada,Plus,2020-08-30,Tienda
2669,Cliente 02669,Vigo,Plus,2023-11-07,Tienda
2670,Cliente 02670,Bilbao,Básico,2019-11-10,Mixto
2671,Cliente 02671,Palma,Plus,2025-09-09,Mixto
2672,Cliente 02672,Las Palmas,Plus,2023-07-11,Tienda
2673,Cliente 02673,Vigo,Plus,2022-01-05,Online
2674,Cliente 02674,Murcia,Básico,2021-06-03,Tienda
2675,Cliente 02675,Zaragoza,Básico,2021-06-25,Tienda
2676,Cliente 02676,Gijón,Básico,2020-07-30,Tienda
2677,Cliente 02677,Granada,Básico,2023-03-14,Mixto
2678,Cliente 02678,Palma,Básico,2025-01-22,Online
2679,Cliente 02679,Madrid,Plus,2020-09-08,Online
2680,Cliente 02680,Las Palmas,Básico,2024-03-27,Mixto
2681,Cliente 02681,Santander,Básico,2022-12-18,Mixto
2682,Cliente 02682,Pamplona,Premium,2024-05-31,Tienda
2683,Cliente 02683,Murcia,Básico,2024-05-21,Online
2684,Cliente 02684,Valencia,Básico,2019-04-11,Tienda
2685,Cliente 02685,Valladolid,Plus,2019-02-24,Tienda
2686,Cliente 02686,Gijón,Básico,2025-05-28,Tienda
2687,Cliente 02687,Pamplona,Básico,2020-02-02,Online
2688,Cliente 02688,Madrid,Plus,2023-01-09,Online
2689,Cliente 02689,Zaragoza,Básico,2024-04-08,Tienda
2690,Cliente 02690,Palma,Básico,2022-07-11,Tienda
2691,Cliente 02691,Barcelona,Básico,2019-01-16,Tienda
2692,Cliente 02692,Granada,Plus,2019-01-28,Tienda
2693,Cliente 02693,Valencia,Básico,2023-09-08,Online
2694,Cliente 02694,Alicante,Plus,2025-04-13,Tienda
2695,Cliente 02695,Santander,Básico,2022-10-22,Mixto
2696,Cliente 02696,Córdoba,Plus,2025-07-14,Tienda
2697,Cliente 02697,Vigo,Básico,2024-10-10,Tienda
2698,Cliente 02698,Bilbao,Básico,2022-10-13,Tienda
2699,Cliente 02699,Gijón,Básico,2023-08-03,Mixto
2700,Cliente 02700,Murcia,Plus,2025-09-23,Tienda
2701,Cliente 02701,Barcelona,Básico,2024-07-29,Tienda
2702,Cliente 02702,Málaga,Básico,2021-11-28,Mixto
2703,Cliente 02703,Málaga,Básico,2023-11-07,Online
2704,Cliente 02704,Las Palmas,Básico,2021-04-20,Tienda
2705,Cliente 02705,Bilbao,Plus,2025-06-11,Tienda
2706,Cliente 02706,Palma,Básico,2019-08-28,Mixto
2707,Cliente 02707,Murcia,Básico,2020-07-30,Tienda
2708,Cliente 02708,Zaragoza,Básico,2021-06-03,Online
2709,Cliente 02709,Córdoba,Básico,2020-05-31,Mixto
2710,Cliente 02710,Zaragoza,Básico,2023-03-01,Tienda
2711,Cliente 02711,Vigo,Básico,2023-12-27,Tienda
2712,Cliente 02712,Bilbao,Básico,2025-03-25,Online
2713,Cliente 02713,Granada,Premium,2022-07-05,Online
2714,Cliente 02714,Málaga,Básico,2023-05-08,Tienda
2715,Cliente 02715,Madrid,Plus,2023-03-12,Tienda
2716,Cliente 02716,Valencia,Básico,2019-01-09,Mixto
2717,Cliente 02717,Gijón,Básico,2023-12-17,Online
2718,Cliente 02718,Granada,Básico,2022-10-31,Tienda
2719,Cliente 02719,Sevilla,Básico,2025-12-30,Online
2720,Cliente 02720,Valladolid,Plus,2024-07-06,Tienda
2721,Cliente 02721,Valladolid,Plus,2022-07-18,Online
2722,Cliente 02722,Valencia,Plus,2021-03-26,Tienda
2723,Cliente 02723,Palma,Plus,2024-11-09,Online
2724,Cliente 02724,Córdoba,Básico,2025-01-04,Tienda
2725,Cliente 02725,Pamplona,Básico,2021-07-29,Online
2726,Cliente 02726,Granada,Plus,2019-10-03,Mixto
2727,Cliente 02727,Barcelona,Básico,2023-01-28,Online
2728,Cliente 02728,Bilbao,Básico,2023-06-09,Tienda
2729,Cliente 02729,Murcia,Premium,2025-07-15,Tienda
2730,Cliente 02730,Valencia,Premium,2025-03-25,Online
2731,Cliente 02731,Valladolid,Plus,2020-08-08,Online
2732,Cliente 02732,Madrid,Básico,2020-10-07,Online
2733,Cliente 02733,Valencia,Plus,2025-12-23,Tienda
2734,Cliente 02734,Madrid,Básico,2021-04-15,Mixto
2735,Cliente 02735,Zaragoza,Básico,2022-03-17,Online
2736,Cliente 02736,Vigo,Básico,2021-02-19,Tienda
2737,Cliente 02737,Sevilla,Premium,2021-10-02,Tienda
2738,Cliente 02738,Pamplona,Premium,2022-12-13,Tienda
2739,Cliente 02739,Bilbao,Plus,2021-01-17,Tienda
2740,Cliente 02740,Madrid,Básico,2021-11-21,Mixto
2741,Cliente 02741,Málaga,Básico,2021-06-20,Tienda
2742,Cliente 02742,Vigo,Básico,2019-10-03,Mixto
2743,Cliente 02743,Barcelona,Premium,2024-07-03,Online
2744,Cliente 02744,Barcelona,Básico,2025-03-28,Mixto
2745,Cliente 02745,Granada,Básico,2022-06-11,Mixto
2746,Cliente 02746,Valladolid,Plus,2020-06-07,Mixto
2747,Cliente 02747,Málaga,Básico,2023-07-02,Online
2748,Cliente 02748,Vigo,Plus,2022-09-27,Mixto
2749,Cliente 02749,Granada,Básico,2022-11-09,Online
2750,Cliente 02750,Málaga,Plus,2023-03-01,Tienda
2751,Cliente 02751,Valladolid,Básico,2024-01-09,Online
2752,Cliente 02752,Madrid,Básico,2019-04-15,Tienda
2753,Cliente 02753,Zaragoza,Básico,2019-09-12,Tienda
2754,Cliente 02754,Valladolid,Básico,2019-09-02,Online
2755,Cliente 02755,Sevilla,Plus,2020-01-31,Online
2756,Cliente 02756,Pamplona,Básico,2025-10-19,Online
2757,Cliente 02757,Pamplona,Básico,2024-02-09,Tienda
2758,Cliente 02758,Bilbao,Plus,2023-08-26,Mixto
2759,Cliente 02759,Murcia,Básico,2023-11-22,Tienda
2760,Cliente 02760,Sevilla,Plus,2019-03-27,Mixto
2761,Cliente 02761,Las Palmas,Plus,2020-06-29,Mixto
2762,Cliente 02762,Valencia,Básico,2024-07-22,Tienda
2763,Cliente 02763,Murcia,Plus,2022-03-28,Tienda
2764,Cliente 02764,Las Palmas,Básico,2022-07-23,Tienda
2765,Cliente 02765,Alicante,Básico,2024-04-01,Online
2766,Cliente 02766,Valladolid,Básico,2019-07-12,Tienda
2767,Cliente 02767,Sevilla,Plus,2024-08-03,Tienda
2768,Cliente 02768,Gijón,Plus,2023-10-07,Tienda
2769,Cliente 02769,Córdoba,Básico,2021-10-28,Tienda
2770,Cliente 02770,Vigo,Premium,2022-06-30,Online
2771,Cliente 02771,Palma,Básico,2019-07-09,Mixto
2772,Cliente 02772,Santander,Premium,2020-09-21,Online
2773,Cliente 02773,Murcia,Plus,2025-02-21,Mixto
2774,Cliente 02774,Gijón,Premium,2019-10-16,Online
2775,Cliente 02775,Sevilla,Premium,2021-01-14,Tienda
2776,Cliente 02776,Bilbao,Premium,2019-12-03,Tienda
2777,Cliente 02777,Las Palmas,Básico,2020-12-28,Online
2778,Cliente 02778,Valladolid,Plus,2019-01-28,Tienda
2779,Cliente 02779,Vigo,Plus,2020-11-28,Online
2780,Cliente 02780,Zaragoza,Plus,2024-01-24,Tienda
2781,Cliente 02781,Granada,Básico,2024-05-15,Mixto
2782,Cliente 02782,Zaragoza,Premium,2021-08-27,Online
2783,Cliente 02783,Las Palmas,Básico,2023-12-10,Tienda
2784,Cliente 02784,Santander,Básico,2023-05-01,Mixto
2785,Cliente 02785,Las Palmas,Básico,2025-04-27,Tienda
2786,Cliente 02786,Córdoba,Básico,2024-08-18,Mixto
2787,Cliente 02787,Santander,Plus,2020-08-09,Tienda
2788,Cliente 02788,Pamplona,Básico,2023-02-13,Tienda
2789,Cliente 02789,Palma,Plus,2024-07-02,Online
2790,Cliente 02790,Murcia,Plus,2021-02-20,Online
2791,Cliente 02791,Sevilla,Básico,2023-01-04,Tienda
2792,Cliente 02792,Las Palmas,Plus,2021-10-20,Mixto
2793,Cliente 02793,Santander,Básico,2021-02-27,Online
2794,Cliente 02794,Palma,Plus,2020-05-24,Mixto
2795,Cliente 02795,Málaga,Premium,2019-04-01,Tienda
2796,Cliente 02796,Barcelona,Básico,2024-03-31,Tienda
2797,Cliente 02797,Murcia,Plus,2024-09-24,Mixto
2798,Cliente 02798,Bilbao,Básico,2023-07-24,Mixto
2799,Cliente 02799,Pamplona,Básico,2020-09-08,Tienda
2800,Cliente 02800,Las Palmas,Plus,2019-02-18,Online
2801,Cliente 02801,Valencia,Básico,2023-06-03,Online
2802,Cliente 02802,Barcelona,Plus,2020-05-25,Online
2803,Cliente 02803,Granada,Básico,2022-11-03,Mixto
2804,Cliente 02804,Santander,Básico,2025-10-15,Online
2805,Cliente 02805,Vigo,Premium,2019-01-12,Tienda
2806,Cliente 02806,Valencia,Básico,2023-01-15,Online
2807,Cliente 02807,Barcelona,Plus,2025-12-16,Tienda
2808,Cliente 02808,Sevilla,Básico,2021-05-04,Tienda
2809,Cliente 02809,Vigo,Plus,2024-09-12,Tienda
2810,Cliente 02810,Vigo,Plus,2024-10-17,Tienda
2811,Cliente 02811,Granada,Básico,2021-02-23,Mixto
2812,Cliente 02812,Barcelona,Básico,2023-10-05,Mixto
2813,Cliente 02813,Valencia,Básico,2023-05-03,Tienda
2814,Cliente 02814,Santander,Premium,2022-05-03,Online
2815,Cliente 02815,Santander,Básico,2020-05-07,Mixto
2816,Cliente 02816,Vigo,Básico,2024-03-18,Mixto
2817,Cliente 02817,Barcelona,Plus,2020-06-24,Mixto
2818,Cliente 02818,Barcelona,Básico,2019-12-10,Tienda
2819,Cliente 02819,Barcelona,Básico,2019-06-21,Online
2820,Cliente 02820,Córdoba,Básico,2022-02-14,Mixto
2821,Cliente 02821,Granada,Básico,2019-11-03,Tienda
2822,Cliente 02822,Alicante,Plus,2021-05-07,Online
2823,Cliente 02823,Bilbao,Premium,2020-09-10,Tienda
2824,Cliente 02824,Vigo,Premium,2022-03-20,Tienda
2825,Cliente 02825,Barcelona,Premium,2024-06-10,Online
2826,Cliente 02826,Gijón,Básico,2022-02-25,Tienda
2827,Cliente 02827,Santander,Básico,2022-11-24,Tienda
2828,Cliente 02828,Córdoba,Plus,2020-01-01,Tienda
2829,Cliente 02829,Granada,Premium,2019-10-16,Online
2830,Cliente 02830,Valladolid,Plus,2025-10-31,Mixto
2831,Cliente 02831,Palma,Básico,2023-05-04,Tienda
2832,Cliente 02832,Zaragoza,Plus,2019-02-09,Tienda
2833,Cliente 02833,Santander,Plus,2022-12-15,Tienda
2834,Cliente 02834,Córdoba,Premium,2019-01-26,Tienda
2835,Cliente 02835,Sevilla,Plus,2019-07-17,Tienda
2836,Cliente 02836,Pamplona,Básico,2021-08-12,Online
2837,Cliente 02837,Barcelona,Básico,2023-08-05,Mixto
2838,Cliente 02838,Valladolid,Básico,2023-05-05,Online
2839,Cliente 02839,Sevilla,Básico,2024-07-14,Mixto
2840,Cliente 02840,Alicante,Premium,2020-04-04,Tienda
2841,Cliente 02841,Murcia,Básico,2020-05-04,Online
2842,Cliente 02842,Murcia,Básico,2022-09-24,Tienda
2843,Cliente 02843,Córdoba,Básico,2025-01-29,Online
2844,Cliente 02844,Vigo,Plus,2024-01-22,Mixto
2845,Cliente 02845,Málaga,Básico,2023-09-07,Mixto
2846,Cliente 02846,Pamplona,Básico,2019-08-29,Tienda
2847,Cliente 02847,Palma,Premium,2025-02-22,Tienda
2848,Cliente 02848,Valencia,Básico,2025-11-21,Mixto
2849,Cliente 02849,Madrid,Básico,2023-01-28,Tienda
2850,Cliente 02850,Sevilla,Básico,2021-05-10,Tienda
2851,Cliente 02851,Córdoba,Plus,2023-08-21,Tienda
2852,Cliente 02852,Las Palmas,Plus,2023-07-01,Online
2853,Cliente 02853,Málaga,Premium,2025-07-02,Tienda
2854,Cliente 02854,Palma,Básico,2019-10-10,Tienda
2855,Cliente 02855,Granada,Premium,2022-08-09,Mixto
2856,Cliente 02856,Valladolid,Plus,2023-12-19,Tienda
2857,Cliente 02857,Barcelona,Básico,2021-06-11,Tienda
2858,Cliente 02858,Madrid,Básico,2024-11-18,Tienda
2859,Cliente 02859,Palma,Básico,2019-06-15,Mixto
2860,Cliente 02860,Murcia,Premium,2019-09-27,Tienda
2861,Cliente 02861,Granada,Básico,2024-07-14,Mixto
2862,Cliente 02862,Valladolid,Básico,2019-11-18,Online
2863,Cliente 02863,Vigo,Plus,2021-12-05,Tienda
2864,Cliente 02864,Valladolid,Premium,2020-12-19,Mixto
2865,Cliente 02865,Málaga,Plus,2023-10-25,Mixto
2866,Cliente 02866,Alicante,Plus,2019-01-31,Online
2867,Cliente 02867,Alicante,Básico,2021-07-01,Tienda
2868,Cliente 02868,Córdoba,Premium,2025-11-25,Online
2869,Cliente 02869,Sevilla,Básico,2021-07-31,Online
2870,Cliente 02870,Alicante,Básico,2023-03-10,Mixto
2871,Cliente 02871,Zaragoza,Premium,2025-11-30,Mixto
2872,Cliente 02872,Gijón,Básico,2023-04-02,Online
2873,Cliente 02873,Gijón,Básico,2024-04-13,Mixto
2874,Cliente 02874,Alicante,Plus,2025-09-17,Tienda
2875,Cliente 02875,Pamplona,Básico,2023-04-27,Mixto
2876,Cliente 02876,Las Palmas,Básico,2024-10-27,Mixto
2877,Cliente 02877,Madrid,Plus,2022-07-23,Mixto
2878,Cliente 02878,Valladolid,Plus,2024-09-12,Mixto
2879,Cliente 02879,Vigo,Plus,2023-06-29,Mixto
2880,Cliente 02880,Barcelona,Básico,2021-05-17,Tienda
2881,Cliente 02881,Barcelona,Plus,2022-11-27,Online
2882,Cliente 02882,Bilbao,Plus,2021-10-11,Tienda
2883,Cliente 02883,Granada,Básico,2021-01-15,Mixto
2884,Cliente 02884,Las Palmas,Básico,2022-06-09,Online
2885,Cliente 02885,Pamplona,Básico,2021-06-05,Mixto
2886,Cliente 02886,Granada,Básico,2023-05-20,Online
2887,Cliente 02887,Las Palmas,Básico,2021-08-02,Mixto
2888,Cliente 02888,Córdoba,Plus,2022-06-09,Tienda
2889,Cliente 02889,Zaragoza,Premium,2019-12-24,Mixto
2890,Cliente 02890,Barcelona,Básico,2021-09-15,Mixto
2891,Cliente 02891,Murcia,Plus,2021-06-28,Tienda
2892,Cliente 02892,Valladolid,Básico,2025-09-22,Tienda
2893,Cliente 02893,Sevilla,Básico,2022-02-15,Online
2894,Cliente 02894,Sevilla,Plus,2019-02-25,Mixto
2895,Cliente 02895,Madrid,Básico,2021-03-01,Mixto
2896,Cliente 02896,Vigo,Premium,2024-02-08,Online
2897,Cliente 02897,Santander,Básico,2020-02-27,Online
2898,Cliente 02898,Gijón,Básico,2020-02-21,Tienda
2899,Cliente 02899,Málaga,Básico,2021-08-12,Online
2900,Cliente 02900,Valladolid,Básico,2021-06-30,Mixto
2901,Cliente 02901,Pamplona,Premium,2022-05-14,Online
2902,Cliente 02902,Valladolid,Plus,2019-03-29,Mixto
2903,Cliente 02903,Zaragoza,Básico,2024-01-17,Mixto
2904,Cliente 02904,Málaga,Básico,2020-06-30,Mixto
2905,Cliente 02905,Vigo,Plus,2023-12-23,Tienda
2906,Cliente 02906,Palma,Plus,2022-12-14,Online
2907,Cliente 02907,Granada,Básico,2020-06-02,Mixto
2908,Cliente 02908,Granada,Básico,2022-04-15,Tienda
2909,Cliente 02909,Madrid,Básico,2019-04-04,Mixto
2910,Cliente 02910,Vigo,Básico,2023-11-29,Tienda
2911,Cliente 02911,Málaga,Básico,2021-02-15,Online
2912,Cliente 02912,Las Palmas,Básico,2021-09-07,Mixto
2913,Cliente 02913,Bilbao,Básico,2020-02-06,Mixto
2914,Cliente 02914,Málaga,Básico,2021-07-21,Online
2915,Cliente 02915,Zaragoza,Básico,2021-10-08,Tienda
2916,Cliente 02916,Madrid,Premium,2020-07-28,Online
2917,Cliente 02917,Gijón,Plus,2025-11-08,Tienda
2918,Cliente 02918,Valencia,Básico,2020-12-16,Tienda
2919,Cliente 02919,Málaga,Básico,2020-04-07,Tienda
2920,Cliente 02920,Sevilla,Básico,2022-11-02,Online
2921,Cliente 02921,Valencia,Premium,2021-03-26,Online
2922,Cliente 02922,Málaga,Plus,2022-03-06,Tienda
2923,Cliente 02923,Santander,Básico,2024-01-28,Online
2924,Cliente 02924,Santander,Premium,2019-07-19,Tienda
2925,Cliente 02925,Málaga,Plus,2022-07-25,Tienda
2926,Cliente 02926,Las Palmas,Plus,2019-02-25,Tienda
2927,Cliente 02927,Pamplona,Básico,2019-04-23,Tienda
2928,Cliente 02928,Bilbao,Básico,2019-08-25,Online
2929,Cliente 02929,Pamplona,Plus,2020-02-18,Online
2930,Cliente 02930,Barcelona,Básico,2021-06-12,Mixto
2931,Cliente 02931,Bilbao,Plus,2025-07-18,Mixto
2932,Cliente 02932,Málaga,Plus,2025-05-05,Mixto
2933,Cliente 02933,Madrid,Básico,2019-09-21,Mixto
2934,Cliente 02934,Gijón,Básico,2025-12-08,Tienda
2935,Cliente 02935,Granada,Básico,2023-06-12,Mixto
2936,Cliente 02936,Málaga,Básico,2022-11-16,Tienda
2937,Cliente 02937,Granada,Plus,2024-07-18,Mixto
2938,Cliente 02938,Vigo,Plus,2022-05-23,Mixto
2939,Cliente 02939,Gijón,Básico,2020-11-09,Mixto
2940,Cliente 02940,Gijón,Plus,2022-09-15,Tienda
2941,Cliente 02941,Valladolid,Básico,2024-01-28,Tienda
2942,Cliente 02942,Barcelona,Plus,2023-10-11,Online
2943,Cliente 02943,Santander,Básico,2020-03-10,Tienda
2944,Cliente 02944,Valladolid,Plus,2025-07-25,Mixto
2945,Cliente 02945,Santander,Plus,2020-12-28,Tienda
2946,Cliente 02946,Pamplona,Básico,2024-09-26,Online
2947,Cliente 02947,Sevilla,Plus,2021-03-08,Tienda
2948,Cliente 02948,Murcia,Premium,2019-06-12,Tienda
2949,Cliente 02949,Sevilla,Básico,2023-02-13,Tienda
2950,Cliente 02950,Madrid,Plus,2020-07-02,Tienda
2951,Cliente 02951,Pamplona,Premium,2019-01-01,Tienda
2952,Cliente 02952,Santander,Premium,2019-11-27,Tienda
2953,Cliente 02953,Santander,Básico,2020-03-10,Tienda
2954,Cliente 02954,Granada,Plus,2025-06-24,Mixto
2955,Cliente 02955,Alicante,Premium,2020-03-28,Tienda
2956,Cliente 02956,Las Palmas,Plus,2020-02-18,Tienda
2957,Cliente 02957,Pamplona,Básico,2024-11-11,Online
2958,Cliente 02958,Las Palmas,Básico,2025-02-25,Tienda
2959,Cliente 02959,Alicante,Plus,2020-06-18,Tienda
2960,Cliente 02960,Sevilla,Básico,2023-07-21,Tienda
2961,Cliente 02961,Vigo,Básico,2022-09-28,Mixto
2962,Cliente 02962,Gijón,Básico,2023-01-14,Online
2963,Cliente 02963,Córdoba,Plus,2021-03-06,Mixto
2964,Cliente 02964,Palma,Básico,2024-04-04,Online
2965,Cliente 02965,Sevilla,Premium,2025-03-01,Tienda
2966,Cliente 02966,Madrid,Plus,2024-01-30,Mixto
2967,Cliente 02967,Alicante,Premium,2025-04-27,Tienda
2968,Cliente 02968,Córdoba,Premium,2019-10-10,Mixto
2969,Cliente 02969,Vigo,Básico,2023-08-07,Mixto
2970,Cliente 02970,Pamplona,Plus,2025-12-29,Online
2971,Cliente 02971,Palma,Básico,2022-10-01,Mixto
2972,Cliente 02972,Gijón,Premium,2025-08-04,Mixto
2973,Cliente 02973,Córdoba,Básico,2021-06-09,Tienda
2974,Cliente 02974,Bilbao,Plus,2025-04-10,Online
2975,Cliente 02975,Granada,Plus,2025-07-27,Online
2976,Cliente 02976,Madrid,Básico,2023-05-10,Mixto
2977,Cliente 02977,Valladolid,Plus,2023-12-06,Mixto
2978,Cliente 02978,Santander,Básico,2022-08-29,Mixto
2979,Cliente 02979,Alicante,Básico,2021-03-21,Tienda
2980,Cliente 02980,Santander,Básico,2022-10-02,Online
2981,Cliente 02981,Barcelona,Básico,2025-09-25,Tienda
2982,Cliente 02982,Las Palmas,Plus,2019-02-08,Tienda
2983,Cliente 02983,Gijón,Premium,2020-06-08,Online
